Family:,Subfamily:,Country:,Province:,Genus:,Species:,View:,Filename:
Scarabaeidae,Cetoniinae,Indonesia,West Sumatra,Neomystroceros,borneensis,Dorsal,rbi_2686.jpg
Scarabaeidae,Cetoniinae,China,Chongqing Shi,Neophaedimus,auzouxi,Dorsal,rbi_2687.jpg
Scarabaeidae,Cetoniinae,China,Chongqing Shi,Neophaedimus,auzouxi,Lateral Head,rbi_2688.jpg
Scarabaeidae,Cetoniinae,China,Chongqing Shi,Neophaedimus,auzouxi,Lateral,rbi_2689.jpg
Scarabaeidae,Cetoniinae,China,Sichuan,Neophaedimus,auzouxi,Dorsal,rbi_2690.jpg
Scarabaeidae,Cetoniinae,China,Sichuan,Neophaedimus,castaneus,Dorsal,rbi_2691.jpg
Scarabaeidae,Cetoniinae,Mexico,Aguascalientes,Neoscelis,dohrni,Dorsal,rbi_2693.jpg
Scarabaeidae,Cetoniinae,Mexico,Aguascalientes,Neoscelis,dohrni,Lateral,rbi_2694.jpg
Scarabaeidae,Cetoniinae,Mexico,Aguascalientes,Neoscelis,dohrni,Dorsal,rbi_2695.jpg
Scarabaeidae,Cetoniinae,Mexico,Aguascalientes,Neoscelis,dohrni,Dorsal,rbi_2696.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Mbeya,Neptunides,polychrous,Dorsal,rbi_2697.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Mbeya,Neptunides,polychrous,Dorsal,rbi_2698.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Usambara Mountains,Neptunides,polychrous,Dorsal,rbi_2699.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Usambara Mountains,Neptunides,polychrous,Dorsal,rbi_2700.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Usambara Mountains,Neptunides,polychrous,Dorsal,rbi_2701.jpg
Scarabaeidae,Cetoniinae,Zimbabwe,Manicaland,Neptunides,polychrous,Dorsal,rbi_2702.jpg
Scarabaeidae,Cetoniinae,Zimbabwe,Manicaland,Neptunides,polychrous,Dorsal,rbi_2703.jpg
Scarabaeidae,Cetoniinae,Malawi,/,Neptunides,polychrous,Dorsal,rbi_2704.jpg
Scarabaeidae,Cetoniinae,Malawi,/,Neptunides,polychrous,Dorsal,rbi_2705.jpg
Scarabaeidae,Cetoniinae,Malawi,/,Neptunides,polychrous,Dorsal,rbi_2706.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Iringa Mountains,Neptunides,polychrous,Dorsal,rbi_2707.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",East Usambara Mountains,Neptunides,stanleyi,Dorsal,rbi_2708.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",East Usambara Mountains,Neptunides,stanleyi,Dorsal,rbi_2709.jpg
Scarabaeidae,Cetoniinae,Armenia,Gegharkunik,Netocia,armeniaca,Dorsal,rbi_2710.jpg
Scarabaeidae,Cetoniinae,Uzbekistan,Samarqand,Netocia,bogdanovi,Dorsal,rbi_2712.jpg
Scarabaeidae,Cetoniinae,Uzbekistan,Samarqand,Netocia,bogdanovi,Dorsal,rbi_2713.jpg
Scarabaeidae,Cetoniinae,Uzbekistan,"Karzhantau Mountains, 1100m",Netocia,bogdanovi,Dorsal,rbi_2714.jpg
Scarabaeidae,Cetoniinae,Tajikistan,/,Netocia,cyanea,Dorsal,rbi_2715.jpg
Scarabaeidae,Cetoniinae,Uzbekistan,Tashkent,Netocia,interruptecostata,Dorsal,rbi_2716.jpg
Scarabaeidae,Cetoniinae,Kazakhstan,Alatau Mountains,Netocia,karelini,Dorsal,rbi_2717.jpg
Scarabaeidae,Cetoniinae,Kazakhstan,Alma-Ata,Netocia,karelini,Dorsal,rbi_2718.jpg
Scarabaeidae,Cetoniinae,Kyrgyzstan,/,Netocia,karelini,Dorsal,rbi_2719.jpg
Scarabaeidae,Cetoniinae,Uzbekistan,Tashkent,Netocia,prototricha,Dorsal,rbi_2720.jpg
Scarabaeidae,Cetoniinae,Kazakhstan,/,Netocia,prototricha,Dorsal,rbi_2721.jpg
Scarabaeidae,Cetoniinae,Uzbekistan,Tashkent,Netocia,prototricha,Dorsal,rbi_2722.jpg
Scarabaeidae,Cetoniinae,Uzbekistan,Tashkent,Netocia,renei,Dorsal,rbi_2723.jpg
Scarabaeidae,Cetoniinae,Italy,Sicily,Netocia,squamosa,Dorsal,rbi_2724.jpg
Scarabaeidae,Cetoniinae,Turkey,Siirt,Netocia,trojana,Dorsal,rbi_2725.jpg
Scarabaeidae,Cetoniinae,Greece,Sterea Ellas,Netocia,trojana,Dorsal,rbi_2726.jpg
Scarabaeidae,Cetoniinae,"Iran, Islamic Republic of",Lorestan,Netocia,trojana,Dorsal,rbi_2727.jpg
Scarabaeidae,Cetoniinae,"Iran, Islamic Republic of",Lorestan,Netocia,trojana,Dorsal,rbi_2728.jpg
Scarabaeidae,Cetoniinae,South Africa,Cape Province,Odontorrhina,pubescens,Lateral,rbi_2729.jpg
Scarabaeidae,Cetoniinae,South Africa,Cape Province,Odontorrhina,pubescens,Dorsal,rbi_2730.jpg
Scarabaeidae,Cetoniinae,Indonesia,Sulawesi,Oncosterna,celebensis,Dorsal,rbi_2731.jpg
Scarabaeidae,Cetoniinae,Indonesia,North Sulawesi,Oncosterna,taruna,Dorsal,rbi_2732.jpg
Scarabaeidae,Cetoniinae,Malaysia,Kelantan,Oxyperatex,spectabilis,Dorsal,rbi_2733.jpg
Scarabaeidae,Cetoniinae,"Congo, The Democratic Republic of the",Shaba,Pachnoda,arrowi,Dorsal,rbi_2734.jpg
Scarabaeidae,Cetoniinae,Ghana,Ashanti,Pachnoda,cordata,Dorsal,rbi_2735.jpg
Scarabaeidae,Cetoniinae,Ghana,Ashanti,Pachnoda,cordata,Dorsal,rbi_2736.jpg
Scarabaeidae,Cetoniinae,CÃ´te d'Ivoire,Bas-Sassandra,Pachnoda,cordata,Dorsal,rbi_2737.jpg
Scarabaeidae,Cetoniinae,Burundi,Ngozi,Pachnoda,ephippiata,Dorsal,rbi_2738.jpg
Scarabaeidae,Cetoniinae,"Congo, The Democratic Republic of the",/,Pachnoda,flaviventris,Dorsal,rbi_2739.jpg
Scarabaeidae,Cetoniinae,Senegal,/,Pachnoda,marginata,Dorsal,rbi_2740.jpg
Scarabaeidae,Cetoniinae,Togo,Maritime,Pachnoda,marginata,Dorsal,rbi_2741.jpg
Scarabaeidae,Cetoniinae,Togo,Maritime,Pachnoda,marginata,Lateral,rbi_2742.jpg
Scarabaeidae,Cetoniinae,Central African Republic,/,Pachnoda,marginata,Dorsal,rbi_2743.jpg
Scarabaeidae,Cetoniinae,CÃ´te d'Ivoire,Bas-Sassandra,Pachnoda,nigritarsis,Dorsal,rbi_2744.jpg
Scarabaeidae,Cetoniinae,Namibia,Otjozondjupa,Pachnoda,picturata,Dorsal,rbi_2745.jpg
Scarabaeidae,Cetoniinae,CÃ´te d'Ivoire,Lagunes,Pachnoda,postica,Dorsal,rbi_2746.jpg
Scarabaeidae,Cetoniinae,Cameroon,/,Pachnoda,praecellens,Dorsal,rbi_2747.jpg
Scarabaeidae,Cetoniinae,Rwanda,Nyungwe Forest National Park,Pachnoda,rwandana,Ventral,rbi_2748.jpg
Scarabaeidae,Cetoniinae,Rwanda,Nyungwe Forest National Park,Pachnoda,rwandana,Dorsal,rbi_2749.jpg
Scarabaeidae,Cetoniinae,Rwanda,Nyungwe Forest National Park,Pachnoda,rwandana,Ventral,rbi_2750.jpg
Scarabaeidae,Cetoniinae,Rwanda,Nyungwe Forest National Park,Pachnoda,rwandana,Dorsal,rbi_2751.jpg
Scarabaeidae,Cetoniinae,Niger,/,Pachnoda,savignyi,Dorsal,rbi_2752.jpg
Scarabaeidae,Cetoniinae,Congo,/,Pachnoda,sjoestedti,Dorsal,rbi_2753.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Serengeti,Paleogramma,petersi,Dorsal,rbi_2754.jpg
Scarabaeidae,Cetoniinae,Guatemala,/,Pantodinus,klugi,Dorsal,rbi_2758.jpg
Scarabaeidae,Cetoniinae,Guatemala,/,Pantodinus,klugi,Dorsal,rbi_2759.jpg
Scarabaeidae,Cetoniinae,Guatemala,/,Pantodinus,klugi,Lateral,rbi_2760.jpg
Scarabaeidae,Cetoniinae,Madagascar,/,Pantolia,flavomarginata,Dorsal,rbi_2761.jpg
Scarabaeidae,Cetoniinae,Madagascar,/,Parachilia,bufo,Dorsal,rbi_2762.jpg
Scarabaeidae,Cetoniinae,Madagascar,Ankaratra,Parachilia,peyrierarsi,Dorsal,rbi_2763.jpg
Scarabaeidae,Cetoniinae,Brazil,ParanÃ¡,Paragymnetis,chalcipes,Dorsal,rbi_2764.jpg
Scarabaeidae,Cetoniinae,Argentina,Chaco-Santiago del Estero,Paragymnetis,flavomarginata,Dorsal,rbi_2765.jpg
Scarabaeidae,Cetoniinae,Mexico,Veracruz,Paragymnetis,flavomarginata,Dorsal,rbi_2766.jpg
Scarabaeidae,Cetoniinae,Brazil,GoiÃ¡s,Paragymnetis,hieroglyphica,Dorsal,rbi_2767.jpg
Scarabaeidae,Cetoniinae,Jamaica,/,Paragymnetis,lanius,Dorsal,rbi_2768.jpg
Scarabaeidae,Cetoniinae,Guadeloupe,/,Paragymnetis,lanius,Dorsal,rbi_2769.jpg
Scarabaeidae,Cetoniinae,Guadeloupe,/,Paragymnetis,lanius,Lateral,rbi_2770.jpg
Scarabaeidae,Cetoniinae,Brazil,Santa Catarina,Paragymnetis,strigosa,Dorsal,rbi_2771.jpg
Scarabaeidae,Cetoniinae,Namibia,/,Paraxeloma,mashuna,Dorsal,rbi_2773.jpg
Scarabaeidae,Cetoniinae,Cameroon,Southwest Region,Pedinorrhina,septa,Dorsal,rbi_2774.jpg
Scarabaeidae,Cetoniinae,Cameroon,Southwest Region,Pedinorrhina,septa,Dorsal,rbi_2775.jpg
Scarabaeidae,Cetoniinae,CÃ´te d'Ivoire,/,Pedinorrhina,swanziana,Dorsal,rbi_2776.jpg
Scarabaeidae,Cetoniinae,China,Sichuan,Petrovitzia,guiloti,Dorsal,rbi_2777.jpg
Scarabaeidae,Cetoniinae,China,Sichuan,Petrovitzia,guiloti,Dorsal,rbi_2778.jpg
Scarabaeidae,Cetoniinae,Philippines,"Northern Luzon, Mountain Province",Phaedimus,cumingi,Dorsal,rbi_2779.jpg
Scarabaeidae,Cetoniinae,Philippines,"Northern Luzon, Mountain Province",Phaedimus,cumingi,Lateral Head,rbi_2780.jpg
Scarabaeidae,Cetoniinae,Philippines,"Northern Luzon, Mountain Province",Phaedimus,cumingi,Dorsal,rbi_2781.jpg
Scarabaeidae,Cetoniinae,Philippines,Negros Oriental,Phaedimus,howdeni,Dorsal,rbi_2782.jpg
Scarabaeidae,Cetoniinae,Philippines,Negros Oriental,Phaedimus,howdeni,Lateral Head,rbi_2783.jpg
Scarabaeidae,Cetoniinae,Philippines,Negros Oriental,Phaedimus,howdeni,Dorsal,rbi_2784.jpg
Scarabaeidae,Cetoniinae,Philippines,Negros Oriental,Phaedimus,howdeni,Dorsal,rbi_2785.jpg
Scarabaeidae,Cetoniinae,Philippines,"Southern Luzon, Marinduque Province",Phaedimus,lumawigi,Dorsal,rbi_2786.jpg
Scarabaeidae,Cetoniinae,Philippines,"Southern Luzon, Marinduque Province",Phaedimus,lumawigi,Lateral Head,rbi_2787.jpg
Scarabaeidae,Cetoniinae,Philippines,"Southern Luzon, Marinduque Province",Phaedimus,lumawigi,Dorsal,rbi_2788.jpg
Scarabaeidae,Cetoniinae,Philippines,Luzon,Phaedimus,lumawigi,Dorsal,rbi_2789.jpg
Scarabaeidae,Cetoniinae,Philippines,Luzon,Phaedimus,lumawigi,Lateral Head,rbi_2790.jpg
Scarabaeidae,Cetoniinae,Philippines,Marinduque,Phaedimus,lumawigi,Dorsal,rbi_2791.jpg
Scarabaeidae,Cetoniinae,Philippines,Romblon,Phaedimus,lydiae,Dorsal,rbi_2792.jpg
Scarabaeidae,Cetoniinae,Philippines,Romblon,Phaedimus,lydiae,Lateral,rbi_2793.jpg
Scarabaeidae,Cetoniinae,Philippines,Romblon,Phaedimus,lydiae,Dorsal,rbi_2794.jpg
Scarabaeidae,Cetoniinae,Philippines,Romblon,Phaedimus,lydiae,Dorsal,rbi_2795.jpg
Scarabaeidae,Cetoniinae,Philippines,Romblon,Phaedimus,lydiae,Dorsal,rbi_2796.jpg
Scarabaeidae,Cetoniinae,Philippines,Southern Palawan,Phaedimus,meridionalis,Dorsal,rbi_2797.jpg
Scarabaeidae,Cetoniinae,Philippines,Southern Palawan,Phaedimus,meridionalis,Lateral Head,rbi_2798.jpg
Scarabaeidae,Cetoniinae,Philippines,Southern Palawan,Phaedimus,meridionalis,Dorsal,rbi_2799.jpg
Scarabaeidae,Cetoniinae,Philippines,Luzon,Phaedimus,mohnikei,Dorsal,rbi_2800.jpg
Scarabaeidae,Cetoniinae,Philippines,Luzon,Phaedimus,mohnikei,Dorsal,rbi_2801.jpg
Scarabaeidae,Cetoniinae,Philippines,/,Phaedimus,rafaelli,Dorsal,rbi_2802.jpg
Scarabaeidae,Cetoniinae,Philippines,/,Phaedimus,rafaelli,Lateral Head,rbi_2803.jpg
Scarabaeidae,Cetoniinae,Philippines,/,Phaedimus,rafaelli,Dorsal,rbi_2804.jpg
Scarabaeidae,Cetoniinae,Philippines,Southern Mindanao,Phaedimus,wittei,Dorsal,rbi_2805.jpg
Scarabaeidae,Cetoniinae,Philippines,Southern Mindanao,Phaedimus,wittei,Dorsal,rbi_2806.jpg
Scarabaeidae,Cetoniinae,Philippines,Southern Mindanao,Phaedimus,wittei,Lateral,rbi_2807.jpg
Scarabaeidae,Cetoniinae,Philippines,Northern Mindanao,Phaedimus,zebuanus,Dorsal,rbi_2808.jpg
Scarabaeidae,Cetoniinae,Philippines,Northern Mindanao,Phaedimus,zebuanus,Dorsal,rbi_2809.jpg
Scarabaeidae,Cetoniinae,Indonesia,Bali,Phillistina,rhinophylla,Dorsal,rbi_2810.jpg
Scarabaeidae,Cetoniinae,Indonesia,Java,Phillistina,rhinophylla,Dorsal,rbi_2811.jpg
Scarabaeidae,Cetoniinae,CÃ´te d'Ivoire,/,Plaesiorrhina,mediana,Dorsal,rbi_2813.jpg
Scarabaeidae,Cetoniinae,Madagascar,/,Plaesiorrhina,ochreata,Dorsal,rbi_2814.jpg
Scarabaeidae,Cetoniinae,Madagascar,/,Plaesiorrhina,ochreata,Dorsal,rbi_2815.jpg
Scarabaeidae,Cetoniinae,Central African Republic,Lobaye,Plaesiorrhina,ubanghiana,Dorsal,rbi_2818.jpg
Scarabaeidae,Cetoniinae,Ethiopia,/,Plaesiorrhinella,mhondana,Dorsal,rbi_2819.jpg
Scarabaeidae,Cetoniinae,South Africa,KwaZulu-Natal,Plaesiorrhinella,picina,Dorsal,rbi_2820.jpg
Scarabaeidae,Cetoniinae,Zimbabwe,"Eastern Highlands, Manicaland",Plaesiorrhinella,plana,Dorsal,rbi_2821.jpg
Scarabaeidae,Cetoniinae,Cameroon,Southwest Region,Plaesiorrhinella,recurva,Dorsal,rbi_2822.jpg
Scarabaeidae,Cetoniinae,CÃ´te d'Ivoire,Bas-Sassandra,Plaesiorrhinella,umbagiata,Dorsal,rbi_2823.jpg
Scarabaeidae,Cetoniinae,"Congo, The Democratic Republic of the",/,Plaesiorrhinella,undulata,Dorsal,rbi_2824.jpg
Scarabaeidae,Cetoniinae,"Congo, The Democratic Republic of the",/,Plaesiorrhinella,undulata,Dorsal,rbi_2825.jpg
Scarabaeidae,Cetoniinae,Congo,/,Plaesiorrhinella,watkinsiana,Dorsal,rbi_2826.jpg
Scarabaeidae,Cetoniinae,Cameroon,Littoral Region,Plaesiorrhinella,watkinsiana,Dorsal,rbi_2827.jpg
Scarabaeidae,Cetoniinae,"Congo, The Democratic Republic of the",/,Platygenia,barbata,Lateral,rbi_2828.jpg
Scarabaeidae,Cetoniinae,"Congo, The Democratic Republic of the",/,Platygenia,barbata,Dorsal,rbi_2829.jpg
Scarabaeidae,Cetoniinae,/,/,Platynocephalus,arnaudi,Dorsal,rbi_2830.jpg
Scarabaeidae,Cetoniinae,/,/,Platynocephalus,arnaudi,Dorsal,rbi_2831.jpg
Scarabaeidae,Cetoniinae,/,/,Platynocephalus,arnaudi,Lateral,rbi_2832.jpg
Scarabaeidae,Cetoniinae,Thailand,/,Platynocephalus,miyashitai,Dorsal,rbi_2833.jpg
Scarabaeidae,Cetoniinae,Thailand,/,Platynocephalus,miyashitai,Dorsal,rbi_2834.jpg
Scarabaeidae,Cetoniinae,Thailand,/,Platynocephalus,miyashitai,Lateral,rbi_2835.jpg
Scarabaeidae,Cetoniinae,Philippines,Northern Mindanao,Plectrone,crassa,Dorsal,rbi_2837.jpg
Scarabaeidae,Cetoniinae,Philippines,Marinduque,Plectrone,malvani,Dorsal,rbi_2838.jpg
Scarabaeidae,Cetoniinae,Indonesia,North Sumatra,Plectrone,polita,Dorsal,rbi_2839.jpg
Scarabaeidae,Cetoniinae,Indonesia,West Sumatra,Plectrone,tristis,Dorsal,rbi_2840.jpg
Scarabaeidae,Cetoniinae,Indonesia,West Sumatra,Plectrone,tristis,Dorsal,rbi_2841.jpg
Scarabaeidae,Cetoniinae,Australia,Queensland,Poecilocharis,buloboensis,Dorsal,rbi_2842.jpg
Scarabaeidae,Cetoniinae,Philippines,Northern Mindanao,Poecilophana,ochrofasciata,Dorsal,rbi_2845.jpg
Scarabaeidae,Cetoniinae,Armenia,Gegharkunik,Potosia,caucasica,Dorsal,rbi_2847.jpg
Scarabaeidae,Cetoniinae,Greece,Euboea,Potosia,cuprea,Dorsal,rbi_2848.jpg
Scarabaeidae,Cetoniinae,Russian Federation,Maritime Region,Potosia,cuprea,Dorsal,rbi_2849.jpg
Scarabaeidae,Cetoniinae,Greece,Euboea,Potosia,cuprea,Dorsal,rbi_2850.jpg
Scarabaeidae,Cetoniinae,Lebanon,BÃ©qaa,Potosia,cuprea,Dorsal,rbi_2851.jpg
Scarabaeidae,Cetoniinae,Turkey,Mersin,Potosia,cuprea,Dorsal,rbi_2852.jpg
Scarabaeidae,Cetoniinae,Armenia,Gegharkunik,Potosia,cuprina,Dorsal,rbi_2853.jpg
Scarabaeidae,Cetoniinae,India,Tamil Nadu,Potosia,cupripes,Dorsal,rbi_2854.jpg
Scarabaeidae,Cetoniinae,Tajikistan,/,Potosia,cyanea,Dorsal,rbi_2855.jpg
Scarabaeidae,Cetoniinae,Armenia,Kotayk,Potosia,fausti,Dorsal,rbi_2856.jpg
Scarabaeidae,Cetoniinae,Turkey,/,Potosia,fausti,Dorsal,rbi_2857.jpg
Scarabaeidae,Cetoniinae,"Iran, Islamic Republic of",Lorestan,Potosia,funebris,Dorsal,rbi_2858.jpg
Scarabaeidae,Cetoniinae,"Iran, Islamic Republic of",Elburz Mountains,Potosia,funebris,Dorsal,rbi_2859.jpg
Scarabaeidae,Cetoniinae,Turkey,HakkÃ¢ri,Potosia,funebris,Dorsal,rbi_2860.jpg
Scarabaeidae,Cetoniinae,/,/,Potosia,funeraria,Dorsal,rbi_2861.jpg
Scarabaeidae,Cetoniinae,Lebanon,/,Potosia,judith,Dorsal,rbi_2862.jpg
Scarabaeidae,Cetoniinae,Kyrgyzstan,Osh,Potosia,marginicollis,Dorsal,rbi_2863.jpg
Scarabaeidae,Cetoniinae,Bulgaria,Varna,Potosia,multifoveolata,Dorsal,rbi_2864.jpg
Scarabaeidae,Cetoniinae,China,Guangxi,Potosia,nitididorsis,Dorsal,rbi_2865.jpg
Scarabaeidae,Dynastinae,French Guiana,/,Golofa,claviger,Lateral,rbi_3212.jpg
Scarabaeidae,Cetoniinae,"Iran, Islamic Republic of",Tehran,Potosia,persplendens,Dorsal,rbi_2866.jpg
Scarabaeidae,Cetoniinae,Turkey,Mersin,Potosia,purpurascens,Dorsal,rbi_2867.jpg
Scarabaeidae,Cetoniinae,Indonesia,Lampung,Prigenia,squamosa,Dorsal,rbi_2868.jpg
Scarabaeidae,Cetoniinae,Indonesia,Lampung,Prigenia,squamosa,Dorsal,rbi_2869.jpg
Scarabaeidae,Cetoniinae,Indonesia,Lampung,Prigenia,squamosa,Dorsal,rbi_2870.jpg
Scarabaeidae,Cetoniinae,Indonesia,East Java,Prigenia,vollenhoveni,Dorsal,rbi_2871.jpg
Scarabaeidae,Cetoniinae,Indonesia,East Java,Prigenia,vollenhoveni,Dorsal,rbi_2872.jpg
Scarabaeidae,Cetoniinae,China,Yunnan,Protaetia,cariano,Dorsal,rbi_2873.jpg
Scarabaeidae,Cetoniinae,Indonesia,Sulawesi,Protaetia,celebica,Dorsal,rbi_2874.jpg
Scarabaeidae,Cetoniinae,Indonesia,North Sulawesi (Sulawesi Utara),Protaetia,celebica,Dorsal,rbi_2875.jpg
Scarabaeidae,Cetoniinae,Philippines,Northern Mindanao,Protaetia,compacta,Dorsal,rbi_2876.jpg
Scarabaeidae,Cetoniinae,Philippines,/,Protaetia,ducalis,Dorsal,rbi_2878.jpg
Scarabaeidae,Cetoniinae,Indonesia,South Sulawesi,Protaetia,excisithorax,Dorsal,rbi_2879.jpg
Scarabaeidae,Cetoniinae,Indonesia,South Sulawesi,Protaetia,excisithorax,Dorsal,rbi_2880.jpg
Scarabaeidae,Cetoniinae,Philippines,Bohol Province,Protaetia,ferruginosa,Dorsal,rbi_2881.jpg
Scarabaeidae,Cetoniinae,Philippines,Negros Oriental,Protaetia,ferruginosa,Dorsal,rbi_2882.jpg
Scarabaeidae,Cetoniinae,Indonesia,/,Protaetia,gaeraudyi,Dorsal,rbi_2883.jpg
Scarabaeidae,Cetoniinae,Philippines,"Northern Luzon, Mountain Province",Protaetia,guerrini,Dorsal,rbi_2884.jpg
Scarabaeidae,Cetoniinae,Thailand,Chiang Mai,Protaetia,niveoguttata,Dorsal,rbi_2885.jpg
Scarabaeidae,Cetoniinae,Philippines,Palawan,Protaetia,ochroplagiata,Dorsal,rbi_2886.jpg
Scarabaeidae,Cetoniinae,Philippines,"Western Luzon, Bataan Province",Protaetia,philippensis,Dorsal,rbi_2887.jpg
Scarabaeidae,Cetoniinae,Philippines,"Western Luzon, Bataan Province",Protaetia,philippensis,Lateral,rbi_2888.jpg
Scarabaeidae,Cetoniinae,Indonesia,South Sulawesi-Tana Tojara,Protaetia,pseudoheydeni,Dorsal,rbi_2889.jpg
Scarabaeidae,Cetoniinae,Indonesia,South Sulawesi,Protaetia,pseudoheydeni,Dorsal,rbi_2890.jpg
Scarabaeidae,Cetoniinae,Indonesia,North Sulawesi,Protaetia,sanguirensis,Dorsal,rbi_2891.jpg
Scarabaeidae,Cetoniinae,Philippines,"Northern Luzon, Cagayan Province",Protaetia,talicisi,Dorsal,rbi_2892.jpg
Scarabaeidae,Cetoniinae,CÃ´te d'Ivoire,/,Pseudinca,admixtus,Dorsal,rbi_2893.jpg
Scarabaeidae,Cetoniinae,Cameroon,Littoral Region,Pseudinca,camerounensis,Dorsal,rbi_2894.jpg
Scarabaeidae,Cetoniinae,"Congo, The Democratic Republic of the",/,Pseudinca,incoides,Dorsal,rbi_2895.jpg
Scarabaeidae,Cetoniinae,Thailand,Chiang Mai,Pseudocetonia,preciosa,Dorsal,rbi_2896.jpg
Scarabaeidae,Cetoniinae,Indonesia,North Borneo,Pseudochalcotea,planiuscula,Dorsal,rbi_2897.jpg
Scarabaeidae,Cetoniinae,China,Hunan,Pseudodiceros,nigrocyanescens,Dorsal,rbi_2898.jpg
Scarabaeidae,Cetoniinae,Timor-Leste,/,Pseudodurbania,guttulata,Dorsal,rbi_2899.jpg
Scarabaeidae,Cetoniinae,Madagascar,/,Pseudoepixanthis,stella,Dorsal,rbi_2901.jpg
Scarabaeidae,Cetoniinae,China,Yunnan,Pseudorhomborrhina,fuscipes,Dorsal,rbi_2902.jpg
Scarabaeidae,Cetoniinae,China,Yunnan,Pseudorhomborrhina,yunnana,Dorsal,rbi_2903.jpg
Scarabaeidae,Cetoniinae,China,Hubei,Pseudotorynorrhina,fortunei,Dorsal,rbi_2904.jpg
Scarabaeidae,Cetoniinae,China,Fujian,Pseudotorynorrhina,fortunei,Dorsal,rbi_2905.jpg
Scarabaeidae,Cetoniinae,Vietnam,Vinh Phuc,Pseudotorynorrhina,fortunei,Dorsal,rbi_2906.jpg
Scarabaeidae,Cetoniinae,Vietnam,Vinh Phuc,Pseudotorynorrhina,fortunei,Dorsal,rbi_2907.jpg
Scarabaeidae,Dynastinae,Brazil,/,Megasoma,gyas,Lateral,rbi_3268.jpg
Scarabaeidae,Cetoniinae,Vietnam,Vinh Phuc,Pseudotorynorrhina,fortunei,Dorsal,rbi_2908.jpg
Scarabaeidae,Cetoniinae,Vietnam,Vinh Phuc,Pseudotorynorrhina,fortunei,Dorsal,rbi_2909.jpg
Scarabaeidae,Cetoniinae,Japan,/,Pseudotorynorrhina,japonica,Dorsal,rbi_2910.jpg
Scarabaeidae,Cetoniinae,Japan,/,Pseudotorynorrhina,japonica,Dorsal,rbi_2911.jpg
Scarabaeidae,Cetoniinae,Japan,/,Pseudotorynorrhina,japonica,Dorsal,rbi_2912.jpg
Scarabaeidae,Cetoniinae,China,Fujian,Pseudotorynorrhina,japonica,Dorsal,rbi_2913.jpg
Scarabaeidae,Cetoniinae,China,Yunnan,Pseudotorynorrhina,japonica,Dorsal,rbi_2914.jpg
Scarabaeidae,Cetoniinae,China,Fujian,Pseudotorynorrhina,japonica,Dorsal,rbi_2915.jpg
Scarabaeidae,Cetoniinae,China,Changbai Shan Mountain,Pseudotorynorrhina,japonica,Dorsal,rbi_2916.jpg
Scarabaeidae,Cetoniinae,Vietnam,Vinh Phuc,Pseudotorynorrhina,japonica,Dorsal,rbi_2917.jpg
Scarabaeidae,Cetoniinae,India,Tamil Nadu,Ptosiomina,aurichalcea,Dorsal,rbi_2918.jpg
Scarabaeidae,Cetoniinae,Zimbabwe,Manicaland,Ptychodesthes,alternata,Dorsal,rbi_2919.jpg
Scarabaeidae,Cetoniinae,Zimbabwe,Manicaland,Ptychodesthes,alternata,Dorsal,rbi_2920.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Usambara Mountains,Ptychodesthes,gratiosa,Dorsal,rbi_2921.jpg
Scarabaeidae,Cetoniinae,Madagascar,/,Pygora,lenocinia,Dorsal,rbi_2922.jpg
Scarabaeidae,Cetoniinae,South Africa,KwaZulu-Natal,Raceloma,natalensis,Dorsal,rbi_2923.jpg
Scarabaeidae,Cetoniinae,South Africa,KwaZulu-Natal,Raceloma,natalensis,Dorsal,rbi_2924.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Usambara Mountains,Ramphorrhina,bertolonii,Dorsal,rbi_2925.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",Usambara Mountains,Ramphorrhina,bertolonii,Dorsal,rbi_2926.jpg
Scarabaeidae,Cetoniinae,South Africa,Transvaal,Ramphorrhina,splendens,Dorsal,rbi_2927.jpg
Scarabaeidae,Cetoniinae,Zimbabwe,"Eastern Highlands, Manicaland",Ramphorrhina,splendens,Dorsal,rbi_2928.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",East Usambara Mountains,Ranzania,bertolonii,Dorsal,rbi_2929.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",East Usambara Mountains,Ranzania,bertolonii,Dorsal,rbi_2930.jpg
Scarabaeidae,Cetoniinae,"Tanzania, United Republic of",East Usambara Mountains,Ranzania,bertolonii,Dorsal,rbi_2931.jpg
Scarabaeidae,Cetoniinae,South Africa,Limpopo,Rhabdotis,albonigra,Dorsal,rbi_2932.jpg
